num_licitacao,cod_ug,dat_resultado,modal_compra,objeto,cnpj,ind_matriz,razao_social,situacao_cadastral,dat_sit_cadastral,ano_sit_cadastral,motiv_sit_cadastral,tipo_nat_juridica,dat_ini_ativ,ano_ini_ativ,setor_cnae,qualif_resp,porte_empr,opt_simples
000012020,158950,2020-09-01,"Inexigibilidade de Licitação","Pagamento de taxas para o DETRAN referente a veículos institucionais do Campus Sorriso e Campus avançado de Guarantã do Norte.",12073035000130,1,"SIRLENE SANTOS ZANE EIRELI",Ativa,2010-06-11,2010,NULL,"Entidades Empresariais",2010-06-11,2010,"Comércio varejista de material elétrico","Titular Pessoa Física Residente ou Domiciliado no Brasil","Pequeno Porte",Optante
000012020,158956,2020-01-23,"Dispensa de Licitação","Contratação de empresa para o fornecimento de energia elétrica para o IFCE campus Tianguá",07047251000170,1,"COMPANHIA ENERGETICA DO CEARA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1971-09-06,1971,"Distribuição de energia elétrica","Presidente ",Demais,"Nao Optante"
000012020,158956,2020-06-25,Pregão,"Pregão Eletrônico -  Contratação de empresa especializada para fornecimento de mão-de-obra com dedicação exclusiva para a realização de serviços terceirizados de Recepcionista, Jardineiro, Auxiliar Operacional de Manutenção, Pedreiro, Motorista e",07047251000170,1,"COMPANHIA ENERGETICA DO CEARA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1971-09-06,1971,"Distribuição de energia elétrica","Presidente ",Demais,"Nao Optante"
000012020,158970,2020-01-27,"Dispensa de Licitação","Aquisição de coffee break",08140272000107,1,"SUPERMERCADO BIANCHI PRIMAVERA LTDA",Ativa,2006-07-05,2006,NULL,"Entidades Empresariais",2006-07-05,2006,"Comércio varejista de mercadorias em geral","Sócio-Administrador ",Demais,Excluido
000012020,158972,2020-01-13,"Dispensa de Licitação","Contratação de serviços de troca de um para de roldanas 3'polegadas.",17063864000155,1,"G A METALURGICA EIRELI",Ativa,2012-10-25,2012,NULL,"Entidades Empresariais",2012-10-25,2012,"Fabricação de artigos de serralheria","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,158972,2020-01-16,"Inexigibilidade de Licitação","Pagamento de Licenciamento anual e seguro obrigatório dos veículos do IFMT Campus Alta Floresta.",17063864000155,1,"G A METALURGICA EIRELI",Ativa,2012-10-25,2012,NULL,"Entidades Empresariais",2012-10-25,2012,"Fabricação de artigos de serralheria","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,158972,2020-05-27,Pregão,"Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução, mediante o REGIME DE EMPREITADA POR PREÇO GLOBAL, dos serviços de colocação de piso tátil, sinalização tátil e planos e mapas táteis, nos t",17063864000155,1,"G A METALURGICA EIRELI",Ativa,2012-10-25,2012,NULL,"Entidades Empresariais",2012-10-25,2012,"Fabricação de artigos de serralheria","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,158972,2020-01-13,"Dispensa de Licitação","Contratação de serviços de troca de um para de roldanas 3'polegadas.",09248608000104,1,"SEGURADORA LIDER DO CONSORCIO DO SEGURO DPVAT SA",Ativa,2007-12-10,2007,NULL,"Entidades Empresariais",2007-12-10,2007,"Sociedade seguradora de seguros não vida","Presidente ",Demais,"Nao Optante"
000012020,158972,2020-01-16,"Inexigibilidade de Licitação","Pagamento de Licenciamento anual e seguro obrigatório dos veículos do IFMT Campus Alta Floresta.",09248608000104,1,"SEGURADORA LIDER DO CONSORCIO DO SEGURO DPVAT SA",Ativa,2007-12-10,2007,NULL,"Entidades Empresariais",2007-12-10,2007,"Sociedade seguradora de seguros não vida","Presidente ",Demais,"Nao Optante"
000012020,158972,2020-05-27,Pregão,"Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução, mediante o REGIME DE EMPREITADA POR PREÇO GLOBAL, dos serviços de colocação de piso tátil, sinalização tátil e planos e mapas táteis, nos t",09248608000104,1,"SEGURADORA LIDER DO CONSORCIO DO SEGURO DPVAT SA",Ativa,2007-12-10,2007,NULL,"Entidades Empresariais",2007-12-10,2007,"Sociedade seguradora de seguros não vida","Presidente ",Demais,"Nao Optante"
000012020,158972,2020-01-13,"Dispensa de Licitação","Contratação de serviços de troca de um para de roldanas 3'polegadas.",03507415000578,2,"ESTADO DE MATO GROSSO",Ativa,2005-11-03,2005,NULL,"Administração Pública",1992-05-12,1992,"Administração pública em geral","Administrador ",Demais,"Nao Optante"
000012020,158972,2020-01-16,"Inexigibilidade de Licitação","Pagamento de Licenciamento anual e seguro obrigatório dos veículos do IFMT Campus Alta Floresta.",03507415000578,2,"ESTADO DE MATO GROSSO",Ativa,2005-11-03,2005,NULL,"Administração Pública",1992-05-12,1992,"Administração pública em geral","Administrador ",Demais,"Nao Optante"
000012020,158972,2020-05-27,Pregão,"Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a execução, mediante o REGIME DE EMPREITADA POR PREÇO GLOBAL, dos serviços de colocação de piso tátil, sinalização tátil e planos e mapas táteis, nos t",03507415000578,2,"ESTADO DE MATO GROSSO",Ativa,2005-11-03,2005,NULL,"Administração Pública",1992-05-12,1992,"Administração pública em geral","Administrador ",Demais,"Nao Optante"
000012020,159003,2020-01-08,"Dispensa de Licitação","Contratação de empresa especializada para a prestação de serviços de manutenção em Trator de jardinagem no IFTM   Instituto Federal de Educação Ciência e Tecnologia do Triângulo Mineiro Campus Patos de Minas.",12680935000145,1,"SEMPRE VERDE EQUIPAMENTOS LTDA",Ativa,2010-10-18,2010,NULL,"Entidades Empresariais",2010-10-18,2010,"Comércio varejista de outros produtos não especificados anteriormente","Sócio-Administrador ","Pequeno Porte",Optante
000012020,159003,2020-01-14,"Inexigibilidade de Licitação","Fornecimento de ponto para abastecimento de água para o Instituto Federal de Educação Ciência e Tecnologia do Triângulo Mineiro   Campus Patos de Minas, no exercício de 2020.",12680935000145,1,"SEMPRE VERDE EQUIPAMENTOS LTDA",Ativa,2010-10-18,2010,NULL,"Entidades Empresariais",2010-10-18,2010,"Comércio varejista de outros produtos não especificados anteriormente","Sócio-Administrador ","Pequeno Porte",Optante
000012020,159003,2020-07-21,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição  de BANDEIRAS,  FLÂMULAS  E  INSIGNIAS.",12680935000145,1,"SEMPRE VERDE EQUIPAMENTOS LTDA",Ativa,2010-10-18,2010,NULL,"Entidades Empresariais",2010-10-18,2010,"Comércio varejista de outros produtos não especificados anteriormente","Sócio-Administrador ","Pequeno Porte",Optante
000012020,159003,2020-01-08,"Dispensa de Licitação","Contratação de empresa especializada para a prestação de serviços de manutenção em Trator de jardinagem no IFTM   Instituto Federal de Educação Ciência e Tecnologia do Triângulo Mineiro Campus Patos de Minas.",17281106000103,1,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1966-08-24,1966,Captação,"Presidente ",Demais,"Nao Optante"
000012020,159003,2020-01-14,"Inexigibilidade de Licitação","Fornecimento de ponto para abastecimento de água para o Instituto Federal de Educação Ciência e Tecnologia do Triângulo Mineiro   Campus Patos de Minas, no exercício de 2020.",17281106000103,1,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1966-08-24,1966,Captação,"Presidente ",Demais,"Nao Optante"
000012020,159003,2020-07-21,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição  de BANDEIRAS,  FLÂMULAS  E  INSIGNIAS.",17281106000103,1,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1966-08-24,1966,Captação,"Presidente ",Demais,"Nao Optante"
000012020,160001,2020-01-21,"Dispensa de Licitação","Manutenção de cadeira odontológica",04130919000150,1,"SERTEC ODONTO COMERCIO E REPRESENTACOES LTDA",Ativa,2003-07-12,2003,NULL,"Entidades Empresariais",2000-10-24,2000,"Comércio varejista de artigos médicos e ortopédicos","Sócio-Administrador ","Pequeno Porte",Optante
000012020,160001,2020-04-24,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição de Óleo Diesel S-10 e Gasolina.",04130919000150,1,"SERTEC ODONTO COMERCIO E REPRESENTACOES LTDA",Ativa,2003-07-12,2003,NULL,"Entidades Empresariais",2000-10-24,2000,"Comércio varejista de artigos médicos e ortopédicos","Sócio-Administrador ","Pequeno Porte",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",24334778000103,1,"A A DA SILVA TRANSPORTES",Ativa,2016-03-08,2016,NULL,"Entidades Empresariais",2016-03-08,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",24334778000103,1,"A A DA SILVA TRANSPORTES",Ativa,2016-03-08,2016,NULL,"Entidades Empresariais",2016-03-08,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",32301677000156,1,"J TENORIO CAVALCANTE NETO",Ativa,2018-12-21,2018,NULL,"Entidades Empresariais",2018-12-21,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",32301677000156,1,"J TENORIO CAVALCANTE NETO",Ativa,2018-12-21,2018,NULL,"Entidades Empresariais",2018-12-21,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",29276709000104,1,"DAMIAO ALVES DE ARAUJO",Ativa,2017-12-15,2017,NULL,"Entidades Empresariais",2017-12-15,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",29276709000104,1,"DAMIAO ALVES DE ARAUJO",Ativa,2017-12-15,2017,NULL,"Entidades Empresariais",2017-12-15,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",23318565000117,1,"L H DA SILVA LESSA",Ativa,2015-09-22,2015,NULL,"Entidades Empresariais",2015-09-22,2015,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",23318565000117,1,"L H DA SILVA LESSA",Ativa,2015-09-22,2015,NULL,"Entidades Empresariais",2015-09-22,2015,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",27593923000150,1,"AGRA E SILVA TRANSPORTES LTDA",Ativa,2017-04-25,2017,NULL,"Entidades Empresariais",2017-04-25,2017,"Distribuição de água por caminhões","Sócio-Administrador ","Pequeno Porte",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",27593923000150,1,"AGRA E SILVA TRANSPORTES LTDA",Ativa,2017-04-25,2017,NULL,"Entidades Empresariais",2017-04-25,2017,"Distribuição de água por caminhões","Sócio-Administrador ","Pequeno Porte",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",33129353000145,1,"PAULO ROBERTO SOARES MARQUES 90264622472",Ativa,2019-03-25,2019,NULL,"Entidades Empresariais",2019-03-25,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",33129353000145,1,"PAULO ROBERTO SOARES MARQUES 90264622472",Ativa,2019-03-25,2019,NULL,"Entidades Empresariais",2019-03-25,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",02597082000129,1,"JOSE GILVAN OLIVEIRA LIMA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1998-05-26,1998,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",02597082000129,1,"JOSE GILVAN OLIVEIRA LIMA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1998-05-26,1998,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",23166536000187,1,"E. B. DAMASCENO & CIA LTDA",Ativa,2015-08-28,2015,NULL,"Entidades Empresariais",2015-08-28,2015,"Transporte rodoviário de carga","Sócio-Administrador ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",23166536000187,1,"E. B. DAMASCENO & CIA LTDA",Ativa,2015-08-28,2015,NULL,"Entidades Empresariais",2015-08-28,2015,"Transporte rodoviário de carga","Sócio-Administrador ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",33158975000100,1,"FABIO FERREIRA DOS SANTOS",Ativa,2019-03-27,2019,NULL,"Entidades Empresariais",2019-03-27,2019,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",33158975000100,1,"FABIO FERREIRA DOS SANTOS",Ativa,2019-03-27,2019,NULL,"Entidades Empresariais",2019-03-27,2019,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",32770659000113,1,"WAGNER VIEIRA DA SILVA",Baixada,2020-06-19,2020,"EXTINÇÃO POR ENCERRAMENTO LIQUIDAÇÃO VOLUNTÁRIA","Entidades Empresariais",2019-02-14,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Excluido
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",32770659000113,1,"WAGNER VIEIRA DA SILVA",Baixada,2020-06-19,2020,"EXTINÇÃO POR ENCERRAMENTO LIQUIDAÇÃO VOLUNTÁRIA","Entidades Empresariais",2019-02-14,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Excluido
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",29216069000139,1,"EDIBERTO DA SILVA SOARES",Ativa,2017-12-06,2017,NULL,"Entidades Empresariais",2017-12-06,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",29216069000139,1,"EDIBERTO DA SILVA SOARES",Ativa,2017-12-06,2017,NULL,"Entidades Empresariais",2017-12-06,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",07870745000150,1,"DELMA FERREIRA DA SILVA OLIVEIRA",Ativa,2005-12-05,2005,NULL,"Entidades Empresariais",2005-12-05,2005,"Transporte rodoviário coletivo de passageiros","Empresário ","Micro Empresa",Excluido
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",07870745000150,1,"DELMA FERREIRA DA SILVA OLIVEIRA",Ativa,2005-12-05,2005,NULL,"Entidades Empresariais",2005-12-05,2005,"Transporte rodoviário coletivo de passageiros","Empresário ","Micro Empresa",Excluido
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",19917245000106,1,"J C SILVA LOCACAO",Ativa,2014-03-19,2014,NULL,"Entidades Empresariais",2014-03-19,2014,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",19917245000106,1,"J C SILVA LOCACAO",Ativa,2014-03-19,2014,NULL,"Entidades Empresariais",2014-03-19,2014,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",28694181000112,1,"ERISVALDA VENTURA DA SILVA 00956799442",Ativa,2017-09-21,2017,NULL,"Entidades Empresariais",2017-09-21,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",28694181000112,1,"ERISVALDA VENTURA DA SILVA 00956799442",Ativa,2017-09-21,2017,NULL,"Entidades Empresariais",2017-09-21,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",35044003000101,1,"IGOR RAFAEL ROLIN SILVA",Ativa,2019-10-01,2019,NULL,"Entidades Empresariais",2019-10-01,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",35044003000101,1,"IGOR RAFAEL ROLIN SILVA",Ativa,2019-10-01,2019,NULL,"Entidades Empresariais",2019-10-01,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",31739582000156,1,"MANOEL MILTON LEITE TRANSPORTES",Ativa,2018-10-10,2018,NULL,"Entidades Empresariais",2018-10-10,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",31739582000156,1,"MANOEL MILTON LEITE TRANSPORTES",Ativa,2018-10-10,2018,NULL,"Entidades Empresariais",2018-10-10,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",18804004000198,1,"M & P TRANSPORTES LTDA",Ativa,2013-09-02,2013,NULL,"Entidades Empresariais",2013-09-02,2013,"Transporte rodoviário de carga","Sócio-Administrador ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",18804004000198,1,"M & P TRANSPORTES LTDA",Ativa,2013-09-02,2013,NULL,"Entidades Empresariais",2013-09-02,2013,"Transporte rodoviário de carga","Sócio-Administrador ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",03276150000110,1,"EDIVALDO OLIVEIRA DA ROCHA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1999-07-02,1999,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",03276150000110,1,"EDIVALDO OLIVEIRA DA ROCHA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1999-07-02,1999,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",24902880000150,1,"VALMIR BARBOSA DA SILVA",Ativa,2016-05-31,2016,NULL,"Entidades Empresariais",2016-05-31,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",24902880000150,1,"VALMIR BARBOSA DA SILVA",Ativa,2016-05-31,2016,NULL,"Entidades Empresariais",2016-05-31,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",23177362000158,1,"CARLOS ALBERTO FERREIRA DE SOUZA",Ativa,2015-08-31,2015,NULL,"Entidades Empresariais",2015-08-31,2015,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",23177362000158,1,"CARLOS ALBERTO FERREIRA DE SOUZA",Ativa,2015-08-31,2015,NULL,"Entidades Empresariais",2015-08-31,2015,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",14588908000172,1,"ANTONIO CARLOS BARBOSA GAMA",Ativa,2011-11-08,2011,NULL,"Entidades Empresariais",2011-11-08,2011,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",14588908000172,1,"ANTONIO CARLOS BARBOSA GAMA",Ativa,2011-11-08,2011,NULL,"Entidades Empresariais",2011-11-08,2011,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",34716086000175,1,"JOSE PASTORA FILHO",Ativa,2019-08-30,2019,NULL,"Entidades Empresariais",2019-08-30,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",34716086000175,1,"JOSE PASTORA FILHO",Ativa,2019-08-30,2019,NULL,"Entidades Empresariais",2019-08-30,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",27272272000105,1,"LUIZ CARLOS DE OLIVEIRA PORTO",Ativa,2017-03-10,2017,NULL,"Entidades Empresariais",2017-03-10,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",27272272000105,1,"LUIZ CARLOS DE OLIVEIRA PORTO",Ativa,2017-03-10,2017,NULL,"Entidades Empresariais",2017-03-10,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",28298640000149,1,"O DE OLIVEIRA SILVA EIRELI",Ativa,2017-07-31,2017,NULL,"Entidades Empresariais",2017-07-31,2017,"Distribuição de água por caminhões","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",28298640000149,1,"O DE OLIVEIRA SILVA EIRELI",Ativa,2017-07-31,2017,NULL,"Entidades Empresariais",2017-07-31,2017,"Distribuição de água por caminhões","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",27289274000107,1,"JOSE ANDESSON DOS SANTOS PEREIRA",Ativa,2017-03-13,2017,NULL,"Entidades Empresariais",2017-03-13,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
